Month,usg_apt,fg_apt,carrier,Total
8,MIA,EIS,MQ,1312
8,ORD,PLS,UA,1308
8,MIA,HOG,09Q,1299
8,LKE,YWH,KAH,1296
8,ATL,BON,DL,1294
8,ELP,GUA,09Q,1280
8,CLT,BZE,AA,1270
8,DFW,RTB,AA,1267
8,CLE,CUN,UA,1262
8,BOS,CUN,AA,1259
8,PDX,PVR,AS,1255
8,MCO,YVR,WS,1252
8,FLL,BIM,3M,1250
8,ATL,MHH,9E,1239
8,ORD,GUA,UA,1230
8,BWI,SJO,WN,1221
8,EWR,PVR,UA,1221
8,EWR,AUA,B6,1220
8,MIA,HAV,WL,1220
8,BOS,BGI,B6,1215
8,CLT,ELH,OH,1206
8,LAX,UPN,Y4,1199
8,LAX,ZLO,AS,1179
8,MSP,CUN,SY,1177
8,BWI,LIR,WN,1175
8,ATL,LIR,F9,1168
8,BOS,SXM,B6,1157
8,SAN,SJD,WN,1144
8,ATL,RTB,DL,1135
8,TPA,NAS,3M,1128
8,IAH,BON,UA,1126
8,IAD,NAS,UA,1122
8,DFW,XPL,AA,1116
8,BWI,NAS,WN,1108
8,BOS,POP,B6,1104
8,JFK,TER,S4,1102
8,FAI,FRA,DE,1097
8,FLL,FPO,3M,1086
8,EWR,NCE,B0,1081
8,BOS,PLS,B6,1080
8,ORD,BJX,VB,1068
8,SJU,EIS,9K,1058
8,CVG,CUN,F9,1051
8,PHX,CUL,Y4,1049
8,BOS,NAS,B6,1037
8,DFW,MZT,AA,1032
8,HNL,APW,FJ,1029
8,HOU,PUJ,WN,1028
8,CVG,CUN,VB,1016
8,SFO,CUN,AS,1011
9,JFK,LHR,BA,103228
9,JFK,CDG,AF,95156
9,JFK,LHR,VS,75980
9,JFK,IST,TK,62080
9,MIA,PTY,CM,60044
9,DFW,CUN,AA,57080
9,EWR,LHR,UA,54700
9,LAX,CDG,AF,54483
9,SFO,TPE,BR,53899
9,LAX,GDL,Y4,52583
9,LAX,TPE,BR,51742
9,DFW,LHR,AA,51067
9,ATL,AMS,DL,48868
9,BOS,LHR,BA,48839
9,JFK,LHR,AA,48494
9,JFK,DXB,EK,47318
9,LGA,YYZ,AC,47299
9,SFO,YYZ,AC,46936
9,ORD,LHR,AA,46833
9,JFK,STI,B6,46092
9,ATL,CUN,DL,46068
9,SEA,YVR,OO,45659
9,IAH,CUN,UA,45257
9,LAX,YYZ,AC,44833
9,LAX,YVR,AC,44673
9,DTW,AMS,DL,44408
9,LAX,LHR,BA,43402
9,MSP,AMS,DL,43141
9,MIA,SDQ,AA,42877
9,JFK,FCO,AZ,42697
9,JFK,AMS,KL,42415
9,LAX,ICN,KE,41406
9,JFK,SDQ,B6,41360
9,JFK,HKG,CX,40800
9,JFK,FCO,DL,40262
9,ATL,CDG,AF,40250
9,JFK,ICN,KE,40143
9,MIA,HAV,AA,39951
9,JFK,CDG,DL,39719
9,MCO,PTY,CM,39585
9,MIA,BOG,AV,39400
9,LAX,ICN,OZ,39374
9,LAX,MEX,AM,39355
9,SFO,LHR,BA,39233
9,ATL,MEX,DL,39149
9,ATL,CDG,DL,38825
9,MIA,GRU,JJ,38734
9,CLT,LHR,AA,38648
9,LAX,LHR,VS,38414
9,JFK,DOH,QR,37489
9,LAX,LHR,AA,36992
9,LAX,MNL,PR,36828
9,SFO,FRA,UA,36586
9,EWR,LHR,BA,36576
9,ORD,IST,TK,36402
9,JFK,MAD,IB,36113
9,MIA,CUN,AA,35952
9,LAX,FRA,LH,35624
9,SFO,LHR,UA,35597
9,BOS,DUB,EI,35488
9,ATL,YYZ,DL,34254
9,DFW,SJD,AA,34043
9,IAH,MEX,UA,33790
9,LAX,IST,TK,33606
9,DFW,MEX,AA,33539
9,JFK,DUB,EI,33439
9,IAD,LHR,BA,33161
9,EWR,TLV,UA,33147
9,JFK,AUH,EY,33097
9,HNL,NRT,NH,33023
9,IAD,IST,TK,32811
9,SFO,HKG,UA,32568
9,SFO,IST,TK,32545
9,MCO,YYZ,RV,32508
9,IAD,CDG,AF,32220
9,EWR,FCO,UA,32160
9,CLT,CUN,AA,31933
9,LAX,HKG,CX,31739
9,ORD,FRA,UA,31594
9,IAD,FRA,UA,31423
9,MIA,MAD,IB,31308
9,ATL,FCO,DL,31242
9,MIA,LIM,AA,31199
9,JFK,AMS,DL,31035
9,ORD,FRA,LH,30882
9,JFK,MEX,AM,30383
9,EWR,FRA,UA,30307
9,SEA,AMS,DL,30023
9,MSP,CDG,DL,29846
9,MCO,LGW,BA,29637
9,IAD,FRA,LH,29608
9,BOS,AMS,DL,29596
9,ORD,DUB,EI,29591
9,LAX,AMS,KL,29561
9,JFK,SDQ,DL,29211
9,MIA,GRU,AA,29123
9,ORD,MUC,LH,29049
9,BOS,CDG,AF,28931
9,SFO,LHR,VS,28905
9,IAD,LHR,UA,28855
9,ORD,ZRH,LX,28821
9,JFK,WAW,LO,28810
9,EWR,YYZ,YX,28778
9,LAS,YYC,WS,28574
9,MIA,EZE,AA,28191
9,MIA,PUJ,AA,28159
9,SFO,CDG,AF,28154
9,JFK,STI,DL,27995
9,MIA,LIM,LP,27933
9,ATL,MBJ,DL,27645
9,JFK,MUC,LH,27617
9,EWR,CDG,UA,27587
9,EWR,YTZ,PD,27581
9,ATL,GRU,DL,27437
9,SEA,LHR,BA,27201
9,JFK,FRA,LH,27169
9,MCO,LHR,VS,27120
9,JFK,PTY,CM,26786
9,IAD,SAL,TA,26666
9,MIA,IST,TK,26641
9,SFO,YVR,UA,26525
9,BOS,YYZ,AC,26436
9,SFO,ICN,UA,26402
9,JFK,MXP,DL,26322
9,DEN,LHR,UA,26281
9,JFK,ZRH,LX,26134
9,JFK,AUA,B6,26116
9,EWR,STI,UA,26051
9,LAX,AKL,NZ,26044
9,MIA,MEX,AM,25810
9,LAX,HND,AA,25801
9,HNL,HND,HA,25583
9,EWR,SDQ,UA,25493
9,PHL,LHR,AA,25332
9,JFK,MXP,EK,25283
9,LAX,TPE,CI,25170
9,JFK,BOG,AV,25169
9,LAX,PTY,CM,25157
9,MIA,MEX,AA,25058
9,HNL,HND,JL,25015
9,JFK,TLV,LY,25007
9,LAX,SAL,TA,25001
9,JFK,ATH,DL,24960
9,MCO,MEX,AM,24882
9,SFO,SIN,UA,24864
9,MIA,LHR,AA,24756
9,LAX,SYD,QF,24750
9,BOS,MUC,LH,24497
9,EWR,LIS,TP,24444
9,BOS,ZRH,LX,24408
9,ATL,LHR,DL,24340
9,JFK,KIN,B6,24242
9,BOS,FRA,LH,24129
9,JFK,PUJ,B6,24079
9,IAH,IST,TK,24043
9,MIA,MBJ,AA,23978
9,MIA,LHR,BA,23904
9,MCO,MAN,VS,23890
9,LAX,YYC,WS,23680
9,ORD,YYZ,UA,23621
9,HOU,CUN,WN,23617
9,IAH,GUA,UA,23444
9,MIA,MGA,TA,23308
9,SFO,TPE,CI,23299
9,EWR,DUB,UA,23259
9,JFK,MBJ,B6,22936
9,IAD,CDG,UA,22897
9,SFO,HKG,CX,22862
9,BOS,KEF,FI,22840
9,DFW,GDL,AA,22334
9,SFO,DXB,EK,22310
9,LAX,SIN,SQ,22247
9,ORD,LHR,UA,22243
9,SFO,YUL,AC,22148
9,LAX,LHR,UA,22061
9,JFK,ICN,OZ,22047
9,MIA,SJO,AA,22040
9,IAH,LHR,UA,22016
9,EWR,ORY,BF,21989
9,JFK,CUN,B6,21846
9,MIA,LIS,TP,21745
9,SFO,SIN,SQ,21719
9,SFO,YVR,AC,21473
9,DFW,LHR,BA,21436
9,JFK,HND,JL,21390
9,LAX,DXB,EK,21389
9,ATL,PUJ,DL,21245
9,SFO,YYC,WS,21216
9,ORD,WAW,LO,21172
9,IAD,PTY,CM,21103
9,CLT,MBJ,AA,21047
9,MIA,SCL,LA,20822
9,MIA,BGI,AA,20805
9,JFK,CMN,AT,20761
9,EWR,YYZ,QK,20653
9,JFK,LHR,DL,20641
9,LGA,YYZ,9E,20561
9,IAH,LHR,BA,20509
9,LAX,YUL,AC,20488
9,ORD,LHR,BA,20383
9,ORD,AUH,EY,20299
9,JFK,HND,NH,20250
9,CLT,PUJ,AA,20162
9,MIA,GUA,AA,20058
9,PHL,DOH,QR,20032
9,LAX,PPT,TN,20030
9,LAX,HND,NH,20022
9,IAD,DXB,EK,19971
9,ORD,DOH,QR,19964
9,SFO,FRA,LH,19937
9,IAH,SAL,UA,19911
9,SEA,TPE,BR,19795
9,JFK,SAL,TA,19786
9,MCO,YUL,RV,19726
9,JFK,BCN,IB,19657
9,IAD,DOH,QR,19627
9,MIA,KIN,AA,19601
9,MIA,AUA,AA,19544
9,IAH,DXB,EK,19482
9,ATL,ATH,DL,19449
9,SFO,MNL,PR,19434
9,JFK,LIM,LP,19429
9,SEA,DOH,QR,19417
9,ATL,NAS,DL,19404
9,ATL,AMS,KL,19389
9,ATL,ICN,KE,19377
9,MIA,PLS,AA,19377
9,EWR,CUN,UA,19360
9,GUM,NRT,UA,19332
9,PHX,YYC,WS,19323
9,DFW,YVR,AA,19282
9,OAK,GDL,Y4,19230
9,MIA,MDE,AA,19225
9,DEN,YVR,UA,19218
9,IAD,DUB,EI,19208
9,EWR,ATH,EK,19186
9,SFO,TPE,UA,19153
9,JFK,TPE,BR,19145
9,FLL,SJO,NK,19042
9,ATL,LIM,DL,18984
9,MIA,FRA,LH,18945
9,SFO,ICN,KE,18813
9,ORD,TPE,BR,18765
9,ATL,BCN,DL,18674
9,ATL,DUB,DL,18637
9,EWR,TLV,LY,18623
9,ORD,CUN,UA,18616
9,ATL,DOH,QR,18588
9,LAX,GDL,VB,18576
9,FLL,YYZ,RV,18513
9,ATL,MXP,DL,18487
9,ORD,YYZ,QK,18419
9,LAS,YYZ,RV,18410
9,MIA,EZE,AR,18370
9,EWR,AUA,UA,18369
9,DFW,YYC,AA,18360
9,ORD,DXB,EK,18350
9,LAS,LHR,BA,18346
9,ORD,MEX,Y4,18307
9,SPN,ICN,7C,18301
9,SJC,GDL,Y4,18213
9,EWR,BRU,UA,18210
9,MIA,UIO,AA,18106
9,DEN,YYC,UA,18094
9,IAH,SJO,UA,18087
9,ORD,DEL,AI,18029
9,ORD,MEX,AM,17980
9,SFO,DOH,QR,17897
9,MIA,GYE,AA,17891
9,DFW,DOH,QR,17882
9,ATL,YUL,DL,17862
9,BOS,LIS,TP,17846
9,SFO,NRT,UA,17740
9,SAN,LHR,BA,17735
9,DTW,LHR,DL,17732
9,FLL,VCP,AD,17717
9,DFW,FCO,AA,17709
9,EWR,FRA,LH,17705
9,MIA,DOH,QR,17682
9,SFO,AMS,KL,17641
9,EWR,ATH,UA,17628
9,MIA,CUR,AA,17598
9,ORD,FCO,UA,17580
9,IAH,FRA,LH,17519
9,FLL,MBJ,B6,17499
9,FLL,SDQ,NK,17491
9,BOS,SDQ,B6,17419
9,IAD,ADD,ET,17359
9,BOS,AUA,B6,17354
9,EWR,EDI,UA,17325
9,IAD,BRU,UA,17322
9,FLL,YUL,RV,17245
9,SFO,MEX,UA,17224
9,DEN,LHR,BA,17197
9,MIA,CTG,AA,17191
9,LAX,NAN,FJ,17190
9,CLT,AUA,AA,17179
9,DFW,YYZ,AA,17176
9,IAH,DOH,QR,17168
9,ORD,AMS,KL,17145
9,SFO,DEL,AI,17136
9,JFK,KEF,FI,17127
9,ORD,MUC,UA,17099
9,DFW,PVR,AA,17081
9,EWR,LIS,UA,17053
9,EWR,PUJ,UA,17007
9,LAS,YYZ,WS,16915
9,SEA,DXB,EK,16911
9,MIA,MAD,UX,16805
9,MIA,ZRH,LX,16799
9,MSP,YVR,DL,16778
9,FLL,HAV,WN,16767
9,EWR,BCN,UA,16757
9,LAX,HND,UA,16724
9,LAX,FCO,AZ,16718
9,MIA,BOG,AA,16714
9,JFK,MAN,VS,16610
9,JFK,BGI,B6,16596
9,FLL,KIN,B6,16579
9,JFK,GRU,JJ,16576
9,ORD,AMM,RJ,16550
9,ORD,YYC,UA,16533
9,IAH,TPE,BR,16525
9,JFK,DEL,AI,16464
9,JFK,DOH,AA,16456
9,SEA,YVR,QK,16454
9,ORD,GRU,UA,16450
9,LAX,NRT,ZG,16423
9,ATL,IST,TK,16418
9,SFO,MEX,AM,16388
9,SEA,IST,TK,16380
9,MIA,CDG,AF,16355
9,MIA,STI,AA,16352
9,LAX,DOH,QR,16320
9,IAH,BOG,UA,16308
9,SFO,ICN,OZ,16305
9,EWR,YVR,AC,16292
9,MCO,VCP,AD,16229
9,MSP,YYC,DL,16212
9,LAS,YVR,AC,16204
9,SEA,KEF,FI,16192
9,EWR,MBJ,UA,16180
9,BOS,IST,TK,16156
9,ORD,CDG,AF,16104
9,ORD,FCO,AA,16065
9,ONT,TPE,CI,16064
9,SFO,MUC,LH,16034
9,AUS,LHR,BA,16031
9,ORD,BRU,UA,16002
9,LAX,MUC,LH,15919
9,FLL,MDE,NK,15897
9,DTW,CDG,DL,15842
9,JFK,LIS,TP,15828
9,SEA,YYC,WS,15779
9,BOS,DXB,EK,15778
9,LAS,YVR,WS,15756
9,DEN,FRA,LH,15749
9,LAX,ORY,BF,15739
9,GUM,ICN,7C,15718
9,LGA,YUL,QK,15646
9,LAX,YVR,WS,15642
9,JFK,FCO,N0,15638
9,BOS,DOH,QR,15605
9,SFO,ZRH,LX,15598
9,IAH,YYC,UA,15591
9,ATL,ICN,DL,15585
9,PHL,FCO,AA,15558
9,EWR,MUC,LH,15549
9,DTW,CDG,AF,15519
9,SJU,PUJ,B6,15502
9,DFW,BJX,AA,15490
9,EWR,IST,TK,15487
9,PHL,LIS,AA,15448
9,SFO,MUC,UA,15432
9,ORD,MAD,IB,15428
9,IAH,PTY,UA,15427
9,SEA,ICN,KE,15416
9,SFO,DUB,EI,15409
9,SEA,ICN,DL,15408
9,DFW,CDG,AA,15400
9,JFK,LGW,Z0,15379
9,FLL,CUN,NK,15375
9,DFW,GRU,AA,15341
9,DTW,ICN,DL,15303
9,SJU,SDQ,B6,15302
9,ATL,SCL,DL,15291
9,EWR,CPH,SK,15270
9,CLT,FCO,AA,15265
9,MSP,YWG,DL,15233
9,EWR,CDG,AF,15210
9,PDX,AMS,DL,15205
9,JFK,ATH,AA,15192
9,SEA,HND,DL,15159
9,LAX,ZRH,LX,15140
9,SLC,AMS,DL,15138
9,LGA,YYZ,YX,15122
9,LAX,DUB,EI,15089
9,DEN,MUC,LH,15069
9,JFK,CAI,MS,15038
9,EWR,MXP,UA,15029
9,SFO,ORY,BF,15027
9,ORD,HND,UA,15002
9,IAH,AKL,NZ,14993
9,LAS,GDL,Y4,14975
9,LAX,CPH,SK,14967
9,DFW,DXB,EK,14956
9,DFW,QRO,AA,14952
9,CLT,YYZ,OH,14910
9,DFW,ICN,AA,14905
9,JFK,CDG,N0,14887
9,LAX,SJD,AS,14862
9,DFW,IST,TK,14839
9,SEA,DUB,EI,14801
9,EWR,VCE,UA,14777
9,ATL,LHR,VS,14773
9,CLT,MUC,LH,14759
9,SFO,ZRH,UA,14746
9,BOS,MAD,IB,14735
9,MCO,BOG,AV,14717
9,IAD,MUC,LH,14698
9,HNL,ICN,KE,14693
9,DEN,FRA,UA,14692
9,BOS,FCO,DL,14686
9,LAX,HND,DL,14663
9,IAD,FCO,UA,14645
9,JFK,GRU,AA,14629
9,SLC,CDG,DL,14628
9,JFK,FCO,AA,14626
9,HNL,KIX,HA,14621
9,DTW,FRA,LH,14597
9,IAH,MTY,VB,14594
9,BOS,CDG,DL,14564
9,SEA,CDG,DL,14482
9,JFK,MXP,AA,14447
9,ATL,TLV,DL,14413
9,PHX,LHR,BA,14390
9,JFK,EZE,AA,14374
9,FAT,GDL,Y4,14343
9,HOU,SJD,WN,14334
9,IAH,FRA,UA,14319
9,LAX,CDG,DL,14298
9,MIA,NAS,AA,14291
9,JFK,MAD,AA,14285
9,DEN,YYZ,AC,14280
9,CLT,MAD,AA,14274
9,SEA,YYZ,AC,14262
9,IAH,YYC,WS,14260
9,ATL,HND,DL,14258
9,LAS,LHR,VS,14253
9,IAH,MEX,AM,14218
9,ATL,JNB,DL,14215
9,SFO,HND,UA,14206
9,JFK,BCN,AA,14164
9,MIA,BOG,4C,14157
9,IAH,SJD,UA,14143
9,IAH,NRT,UA,14139
9,SEA,FRA,LH,14138
9,EWR,GRU,UA,14130
9,EWR,AMS,UA,14114
9,JFK,CDG,AA,14094
9,MCO,YYZ,WS,14080
9,DEN,YYZ,UA,14074
9,DFW,CDG,AF,14072
9,LAX,TPE,JX,14068
9,LAX,LGW,Z0,14065
9,GUM,ICN,KE,14043
9,IAH,CDG,AF,13992
9,IAD,CPH,SK,13977
9,MIA,LHR,VS,13977
9,MIA,MDE,AV,13958
9,LAX,NRT,SQ,13940
9,MIA,YYZ,AA,13936
9,IAH,EZE,UA,13934
9,LAX,SYD,AA,13905
9,SMF,GDL,Y4,13895
9,PDX,LHR,BA,13891
9,SEA,LHR,AA,13858
9,DEN,MUC,UA,13846
9,IAD,ATH,UA,13833
9,MCO,FRA,4Y,13799
9,JFK,BOM,AI,13794
9,JFK,HEL,AY,13791
9,LAX,MAD,IB,13776
9,LGA,YYZ,QK,13772
9,MSP,ICN,DL,13771
9,SFO,SYD,UA,13650
9,CLT,DUB,AA,13644
9,IAD,BCN,UA,13632
9,JFK,TLV,DL,13621
9,SFO,AKL,NZ,13587
9,LAX,SYD,DL,13586
9,CLT,MUC,AA,13582
9,BOS,STI,B6,13511
9,JFK,LGW,BA,13483
9,EWR,DXB,UA,13469
9,IAD,MUC,UA,13460
9,IAH,GRU,UA,13446
9,ORD,ICN,KE,13424
9,DFW,MAD,AA,13415
9,BWI,MBJ,WN,13405
9,LAX,CDG,TN,13397
9,PHX,SJD,AA,13395
9,ATL,YYC,WS,13382
9,CLT,FRA,AA,13380
9,ORD,ATH,AA,13371
9,SEA,FRA,DE,13363
9,SEA,LHR,VS,13354
9,SFO,CPH,SK,13335
9,MCO,SDQ,NK,13299
9,EWR,NRT,UA,13291
9,IAH,YYZ,AC,13219
9,MIA,GIG,AA,13203
9,SFO,TLV,UA,13192
9,PHL,LHR,BA,13174
9,JFK,GRU,DL,13171
9,IAD,ICN,KE,13168
9,JFK,BRU,SN,13164
9,LAS,YEG,WS,13149
9,DFW,MAD,IB,13130
9,IAH,GDL,UA,13116
9,DEN,NRT,UA,13113
9,JFK,SCL,LA,13103
9,JFK,FRA,DE,13087
9,PHL,VCE,AA,13086
9,EWR,MEX,UA,13062
9,JFK,TLV,AA,13053
9,DFW,NRT,AA,13045
9,MIA,FCO,AZ,13041
9,ORD,CDG,UA,12952
9,JFK,FRA,SQ,12938
9,MIA,DXB,EK,12898
9,SFO,SAL,TA,12852
9,BOS,ICN,KE,12830
9,LAX,WAW,LO,12830
9,LAX,MEX,Y4,12823
9,SFO,FCO,UA,12815
9,SFO,AMS,UA,12814
9,MIA,BCN,AA,12799
9,EWR,ARN,SK,12795
9,EWR,OSL,SK,12785
9,LAX,LIM,LA,12780
9,BOS,YTZ,PD,12771
9,JFK,MAD,UX,12766
9,SFO,CDG,UA,12748
9,ORD,YYZ,ZW,12700
9,FLL,NAS,B6,12698
9,ATL,MAN,VS,12696
9,FLL,CUN,B6,12695
9,RDU,CDG,DL,12631
9,ONT,GDL,Y4,12590
9,MIA,MAD,AA,12561
9,ORD,GDL,Y4,12556
9,ATL,FRA,LH,12509
9,DEN,CUN,UA,12477
9,BOS,LHR,VS,12474
9,EWR,ZRH,LX,12471
9,ATL,VCE,DL,12425
9,DFW,DUB,AA,12411
9,SJU,PTY,CM,12410
9,ORD,MXP,UA,12409
9,ATL,MUC,DL,12402
9,ATL,EZE,DL,12400
9,ORD,BCN,AA,12396
9,DFW,HND,JL,12358
9,MIA,HAV,DL,12355
9,SEA,LHR,DL,12355
9,DFW,YYZ,AC,12347
9,EWR,DEL,UA,12294
9,IAH,MTY,UA,12284
9,HNL,NRT,HA,12282
9,SJU,MAD,IB,12282
9,EWR,JNB,UA,12266
9,MIA,SCL,AA,12246
9,JFK,MAD,DL,12231
9,DTW,FCO,DL,12230
9,ATL,FRA,DL,12167
9,TPA,LGW,BA,12154
9,HNL,ICN,HA,12147
9,JFK,NCE,DL,12143
9,IAD,AUH,EY,12136
9,ATL,LOS,DL,12114
9,EWR,MAD,UA,12113
9,JFK,MXP,AZ,12109
9,LAX,PVR,AS,12102
9,JFK,VCE,DL,12101
9,JFK,POS,BW,12085
9,FLL,XPL,NK,12084
9,ATL,MAD,DL,12076
9,JFK,LIS,DL,12073
9,HNL,NRT,JL,12072
9,ORD,ADD,ET,12065
9,LAX,HND,JL,12063
9,DFW,MTY,AA,12052
9,EWR,NAP,UA,12042
9,JFK,LHR,B6,12038
9,JFK,GYE,B6,12015
9,LAX,CUN,UA,12012
9,DFW,FRA,AA,12006
9,LGA,YUL,9E,11993
9,JFK,MAN,EI,11990
9,ORD,DUB,AA,11986
9,IAH,BZE,UA,11977
9,JFK,BER,DL,11974
9,LGA,YUL,AC,11955
9,JFK,EDI,DL,11953
9,ORD,YYZ,OO,11935
9,IAD,AMS,KL,11930
9,SAT,MTY,VB,11911
9,DFW,HND,AA,11905
9,IAD,LIS,TP,11893
9,DFW,SYD,QF,11852
9,JFK,DEL,AA,11809
9,SFO,CUN,UA,11806
9,SFO,KIX,UA,11806
9,ORD,BCN,UA,11804
9,BOS,EDI,DL,11802
9,EWR,MUC,UA,11782
9,PHX,LHR,AA,11769
9,DFW,CUN,NK,11759
9,SFO,MEL,UA,11725
9,IAH,AMS,UA,11722
9,BOS,LHR,DL,11705
9,DTW,HND,DL,11691
9,EWR,STI,B6,11684
9,PHL,ZRH,AA,11662
9,JFK,POP,B6,11648
9,ORD,AMS,UA,11647
9,PHL,DUB,AA,11623
9,IAD,BER,UA,11613
9,LAX,CAN,CZ,11600
9,IAH,MTY,YV,11599
9,JFK,BCN,DL,11596
9,HNL,HND,NH,11581
9,FLL,GUA,NK,11572
9,PHL,BCN,AA,11549
9,JFK,DUB,DL,11543
9,JFK,FRA,DL,11540
9,ATL,CUN,F9,11530
9,LAX,LIM,LP,11528
9,LAX,MEL,QF,11499
9,MIA,PTY,AA,11487
9,ORD,KEF,FI,11482
9,BOS,HKG,CX,11476
9,BOS,DUB,DL,11466
9,MCO,MBJ,WN,11464
9,IAD,MAD,UA,11462
9,BWI,LHR,BA,11456
9,LAX,PPT,AF,11420
9,DTW,YYZ,9E,11398
9,DEN,KEF,FI,11395
9,BOS,FCO,AZ,11389
9,LAS,MEX,Y4,11388
9,PHL,CDG,AA,11364
9,JFK,BRU,DL,11362
9,MIA,NAS,MQ,11352
9,PHL,MBJ,AA,11346
9,IAD,DUB,UA,11338
9,ORD,CDG,AA,11332
9,DCA,YYZ,QK,11317
9,LAX,BOG,AV,11312
9,MCO,CUN,B6,11297
9,JFK,CPH,DL,11296
9,DTW,MUC,DL,11282
9,BOS,LHR,AA,11270
9,JFK,CPH,SK,11231
9,MSP,LHR,DL,11213
9,BWI,CUN,WN,11201
9,SEA,GDL,Y4,11194
9,SFO,HND,JL,11159
9,EWR,ZRH,UA,11156
9,ORD,LIS,TP,11153
9,IAD,LIS,UA,11146
9,ORD,GDL,VB,11123
9,ATL,PTY,DL,11112
9,JFK,ACC,DL,11105
9,ORD,CPH,SK,11094
9,JFK,NBO,KQ,11092
9,BOS,LIS,DL,11085
9,PHL,MAD,AA,11038
9,PHL,CUN,AA,11028
9,JFK,GVA,LX,11021
9,DTW,CUN,DL,11020
9,SFO,LIS,TP,11017
9,PHX,YYZ,RV,10997
9,SFO,HND,NH,10964
9,JFK,PRG,DL,10963
9,PHX,SJD,WN,10942
9,JFK,AMM,RJ,10931
9,ATL,GUA,DL,10929
9,MIA,SAP,AA,10915
9,MIA,CLO,AA,10900
9,ORD,CUN,AA,10886
9,HNL,ICN,OZ,10880
9,HNL,SYD,QF,10849
9,LAX,GUA,Q6,10849
9,MCO,DXB,EK,10841
9,LAX,NRT,NH,10839
9,IAD,AMS,UA,10837
9,ATL,UIO,DL,10814
9,MCO,SDQ,B6,10813
9,JFK,GEO,B6,10809
9,ATL,SJO,DL,10807
9,SLC,LHR,DL,10807
9,EWR,YOW,YX,10805
9,IAD,LHR,VS,10802
9,EWR,HND,UA,10799
9,JFK,TPE,CI,10783
9,JFK,ARN,DL,10777
9,ATL,BOG,DL,10768
9,EWR,YUL,QK,10767
9,IAD,YYZ,YV,10759
9,HNL,YVR,WS,10746
9,MIA,XPL,AA,10719
9,BNA,LHR,BA,10718
9,MIA,SAL,AA,10718
9,ATL,LHR,BA,10703
9,EWR,BER,UA,10702
9,IAH,LIM,UA,10694
9,BOS,PDL,S4,10667
9,DEN,CUN,F9,10648
9,JFK,ZRH,DL,10639
9,IAD,GRU,UA,10628
9,ATL,YYZ,QK,10610
9,IAD,KEF,FI,10606
9,IAH,MUC,UA,10598
9,FLL,CTG,NK,10583
9,JFK,MEX,DL,10530
9,ORD,ARN,SK,10527
9,DTW,FRA,DL,10522
9,EWR,SDQ,B6,10505
9,MCO,SJO,NK,10499
9,LAX,BNE,QF,10492
9,JFK,BOG,DL,10491
9,DFW,FRA,LH,10481
9,SFO,FRA,DE,10466
9,MIA,LIR,AA,10449
9,MIA,POS,AA,10445
9,IAD,SAL,N3,10424
9,JFK,CUN,DL,10423
9,LAX,FRA,DE,10402
9,IAH,AMS,KL,10396
9,JFK,KWI,KU,10393
9,ATL,LIR,DL,10366
9,IAD,EDI,UA,10363
9,MSP,KEF,FI,10358
9,BOS,SNN,EI,10321
9,JFK,SIN,SQ,10306
9,LAX,MEX,DL,10282
9,ORD,YVR,UA,10279
9,ORD,NRT,NH,10275
9,HNL,SYD,HA,10268
9,JFK,GVA,DL,10257
9,LAX,SYD,UA,10246
9,MDW,MLM,Y4,10244
9,LAS,YUL,RV,10236
9,EWR,YQB,YX,10215
9,IAD,CUN,UA,10210
9,IAH,HND,NH,10208
9,PHL,AMS,AA,10198
9,SFO,NRT,NH,10186
9,EWR,KEF,FI,10176
9,EWR,SJO,UA,10169
9,IAH,GIG,UA,10166
9,MIA,MGA,AA,10143
9,DFW,MTY,MQ,10138
9,TPA,LHR,VS,10134
9,LAX,CUN,DL,10123
9,IAD,FCO,AZ,10079
9,MLB,MAN,BY,10073
9,PHL,YYZ,PT,10015
9,CLT,NAS,AA,10005
9,TPA,FRA,4Y,9979
9,ORD,MEX,VB,9963
9,ATL,AUA,DL,9955
9,IAH,SCL,UA,9942
9,MCO,MAN,EI,9942
9,LAX,SAL,N3,9934
9,MSP,HND,DL,9911
9,JFK,MBJ,DL,9889
9,JFK,LGW,DL,9882
9,EWR,YUL,YX,9880
9,MIA,UVF,AA,9874
9,MIA,ANU,AA,9855
9,TPA,YYZ,RV,9836
9,PDX,YVR,QK,9835
9,LAS,MEX,VB,9834
9,JFK,POS,B6,9830
9,GUM,ICN,LJ,9825
9,SAT,MEX,5D,9819
9,FLL,MBJ,WN,9791
9,LAX,GRU,JJ,9783
9,LAX,GDL,AS,9782
9,ATL,SJD,DL,9774
9,SFO,NRT,ZG,9763
9,JFK,BER,N0,9755
9,LAX,BCN,IB,9749
9,MIA,SNU,AA,9714
9,SEA,ICN,OZ,9709
9,JFK,PLS,B6,9691
9,EWR,DUB,EI,9678
9,FLL,PUJ,B6,9669
9,IAD,HND,NH,9616
9,LAS,AMS,KL,9569
9,SJC,LHR,BA,9564
9,SEA,NRT,JL,9537
9,IAH,SAP,UA,9530
9,IAH,YVR,UA,9514
9,HOU,SJO,WN,9506
9,MSP,YYZ,9E,9500
9,EWR,PTY,UA,9495
9,MIA,SXM,AA,9488
9,DFW,ICN,KE,9479
9,MCO,GRU,JJ,9461
9,JFK,YUL,9E,9437
9,SFO,YYC,UA,9437
9,SFO,PVG,UA,9436
9,LAX,LHR,DL,9428
9,ORD,YVR,AC,9425
